Lec,False,5044,HIST,102,WESTERN CIV FROM REFORMATION,3,T,0700 - 0945 pm,Hicks Jr T,2209 (MAIN),14-JAN-13,36,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5779,HIST,102,WESTERN CIV FROM REFORMATION,3,,*,Lamb G,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5001,HIST,152,US HIST THROUGH CIVIL WAR,3,M W,0930 - 1045 am,Anderson R,2214 (MAIN),14-JAN-13,21,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5045,HIST,152,US HIST THROUGH CIVIL WAR,3,T R,0800 - 0915 am,Tucker G,2211 (MAIN),14-JAN-13,27,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5004,HIST,152,US HIST THROUGH CIVIL WAR,3,,*,Anderson R,,11-MAR-13,3,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Online or Blended
E-C,False,5335,HIST,152,US HIST THROUGH CIVIL WAR,3,,*,Anderson R,,04-FEB-13,1,LATE SESSION (04-FEB-13 - 10-MAY-13),Online or Blended
Lec,False,5002,HIST,153,US HIST FROM RECONSTRUCTION,3,M W,1230 - 0145 pm,Anderson R,2211 (MAIN),14-JAN-13,27,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5046,HIST,153,US HIST FROM RECONSTRUCTION,3,M W,0800 - 0915 am,Tucker G,2211 (MAIN),14-JAN-13,28,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5005,HIST,153,US HIST FROM RECONSTRUCTION,3,,*,Anderson R,,14-JAN-13,2,FIRST HALF TERM (14-JAN-13 - 08-MAR-13),Online or Blended
Lec,False,5773,HIST,153,US HIST FROM RECONSTRUCTION,3,M W F,1240 - 0125 pm,Bruce M,WIRT (OFFCAM),22-JAN-13,6,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5007,HIST,250,WV & APPALACHIAN REGION,3,T R,1100 - 1215 pm,Crites A,1317 (MAIN),14-JAN-13,26,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5014,HIST,250,WV & APPALACHIAN REGION,3,,*,Crites A,,11-MAR-13,7,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Online or Blended
Lec,False,5003,HIST,302,HISTORY OF AMERICAN INDIANS,3,T R,0930 - 1045 am,Anderson R,2204 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5799,HIST,310,AFRICAN-AMERICAN HISTORY,3,,*,Bradley F,,14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5006,HIST,355,ANCIENT GREECE & ROME,3,M W,0400 - 0515 pm,Crites A,1317 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5342,HVAR,150,HVAC/R 4,3,R,0600 - 1000 pm,Williams D,C115 (CAPC),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Alt,False,5343,HVAR,260,HVAR CERTIFICATE CAPSTONE,1,W,0500 - 0555 pm,Williams D,C115 (CAPC),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5780,IM,201,INDUSTRIAL MAINTENANCE 4,3,U,0100 - 0600 pm,Sterrett M,001 (ATC),14-JAN-13,7,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
Ble,False,5781,IM,202,INDUSTRIAL MAINTENANCE 5,3,U,0100 - 0600 pm,Sterrett M,001 (ATC),18-FEB-13,8,SECOND FIVE WEEKS (18-FEB-13 - 22-MAR-13),Online or Blended
Ble,False,5782,IM,203,INDUSTRIAL MAINTENANCE 6,3,U,0100 - 0600 pm,Sterrett M,001 (ATC),01-APR-13,9,THIRD FIVE WEEKS (01-APR-13 - 03-MAY-13),Online or Blended
Lec,False,5340,IM,255,CNC MACHINING 2,3,M,0130 - 0443 pm,Giffin C,001 (ATC),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5783,IM,260,IM CAPSTONE COURSE,1,T,0335 - 0420 pm,Rowley G,001 (ATC),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
,False,5776,INDT,107,PRIN OF TECHNOLOGY 1,3,M T W R F,0930 - 1100 am,Shriver C,C209 (CAPC),22-JAN-13,4,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
,False,5778,INDT,107,PRIN OF TECHNOLOGY 1,3,M T W R F,1200 - 0130 pm,Shriver C,C209 (CAPC),22-JAN-13,11,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
E-C,False,5571,INDT,231,ENGINEERING ECONOMICS,3,,*,Brown W,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5580,INDT,420,PROJ CONCEPTION & DEFINITION,1,,*,Brown W,,14-JAN-13,5,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
E-C,False,5699,INDT,422,PROJ ECONOMICS & JUSTIFICATION,2,,*,Brown W,,11-MAR-13,5,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Online or Blended
E-C,False,5700,INDT,424,PROJ ORGNZTION & IMPLEMENT,2,,*,Brown W,,14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5579,INDT,431,ENGINEERING ECONOMICS 2,3,,*,Brown W,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5624,JOUR,101,INTRO TO MASS COMMUNICATIONS,3,,*,Jackson T,,14-JAN-13,-2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5627,JOUR,215,MEDIA WRITING,3,T R,0930 - 1045 am,Jackson T,2205 (MAIN),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5632,JOUR,220,PHOTOGRAPHY,3,,*,Tackett L,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5630,JOUR,225,NEWSPAPER PRODUCTION 1,1,W,0900 - 0950 am,Jackson T,2205 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5631,JOUR,226,NEWSPAPER PRODUCTION 2,1,W,1000 - 1050 am,Jackson T,2205 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5628,JOUR,318,NEWS REPORTING,3,T R,0930 - 1045 am,Jackson T,2205 (MAIN),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5625,JOUR,360,DIGITAL IMAGING,3,,*,Jackson T,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5626,JOUR,410,GRAPHIC DESIGN,3,,*,Jackson T,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Ble,False,5629,JOUR,437,PR WRITING/CASE STUDIES,3,T,1230 - 0145 pm,Jackson T,2205 (MAIN),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5871,LA,097,ST: ST Literacy,6,T R,1230 - 0315 pm,Havely R,0414A (MAIN),04-FEB-13,11,LATE SESSION (04-FEB-13 - 10-MAY-13),Main
Lec,False,5174,LA,301,LANGUAGE ARTS,3,M,0800 - 1045 am,Roy M,1321 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5832,LA,302,READ LANG ARTS - MIDDLE SCHOOL,3,T,0700 - 0945 pm,Skinner T,1321 (MAIN),14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5812,LS,101,INTRO TO LEGAL STUDIES,3,T R,0930 - 1045 am,McGhee N,0130A (MAIN),11-MAR-13,1,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
Lec,False,5813,LS,210,LEGAL RESEARCH & WRITING 1,3,T R,1230 - 0145 pm,Steed D,2204 (MAIN),11-MAR-13,11,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
Lec,False,5814,LS,231,LEGAL ETHICS,3,M W,0200 - 0315 pm,McGhee N,2204 (MAIN),11-MAR-13,10,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
Lec,False,5337,MACH,102,MACHINE SHOP 2,4,F,0830 - 1230 pm,Williams III W,001 (ATC),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5338,MACH,103,SHOP FABRICATION,3,M,0500 - 0800 pm,Giffin C,001 (ATC),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5355,MACH,104,MACHINIST PRINT READING,3,T R,0830 - 0945 am,Underwood E,001 (ATC),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5339,MACH,202,MACHINE SHOP 4,4,W,1230 - 0430 pm,Giffin C,001 (ATC),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5341,MACH,260,MACHINING CAPSTONE PROJECTS,2,M,1000 - 1100 am,Giffin C,001 (ATC),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5541,MGMT,214,PERSONNEL SUPERVISION,3,T R,1100 - 1215 pm,Wooten T,1326 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5483,MGMT,310,SMALL BUSINESS MANAGEMENT,3,,*,Holland J,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5504,MGMT,320,PRINCIPLES OF MANAGEMENT,3,M W,0800 - 0915 am,Morgan S,1330 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5530,MGMT,320,PRINCIPLES OF MANAGEMENT,3,,*,Shah V,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5531,MGMT,320,PRINCIPLES OF MANAGEMENT,3,,*,Shah V,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5619,MGMT,320,PRINCIPLES OF MANAGEMENT,3,T,0700 - 0945 pm,Socha T,1330 (MAIN),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5539,MGMT,322,ORGANIZATIONAL BEHAVIOR,3,,*,Baker D,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5543,MGMT,333,HUMAN RESOURCES MANAGEMENT,3,,*,Wooten T,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5620,MGMT,401,PRODUCTION AND OPERATIONS MGMT,3,R,0400 - 0645 pm,Socha T,1330 (MAIN),14-JAN-13,20,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5538,MKTG,330,PRINCIPLES OF MARKETING,3,,*,Baker D,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Ble,False,5601,MKTG,330,PRINCIPLES OF MARKETING,3,W,0400 - 0515 pm,Baker D,1326 (MAIN),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5604,MKTG,330,PRINCIPLES OF MARKETING,3,,*,Braden P,,14-JAN-13,-7,FIRST HALF TERM (14-JAN-13 - 08-MAR-13),Online or Blended
Lec,False,5749,MKTG,341,ADVERTISING,3,R,0700 - 0945 pm,Helmick C,1326 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5617,MKTG,371,BUSINESS LOGISTICS,3,T R,0200 - 0315 pm,Riley D,2539 (MAIN),14-JAN-13,15,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5605,MKTG,401,MARKETING RESEARCH,3,M,0400 - 0515 pm,Braden P,1330 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5490,MATH,011,ARITHMETIC,3,M W,0800 - 0915 am,Edwards H,0414B (MAIN),14-JAN-13,33,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5491,MATH,011,ARITHMETIC,3,T R,0800 - 0915 am,Styrt M,0414A (MAIN),14-JAN-13,32,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5492,MATH,011,ARITHMETIC,3,T R,0930 - 1045 am,Styrt M,0414A (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5493,MATH,011,ARITHMETIC,3,T R,1100 - 1215 pm,Freshour II S,0414A (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5494,MATH,011,ARITHMETIC,3,M W,1230 - 0145 pm,Mutz M,0414A (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5495,MATH,011,ARITHMETIC,3,T R,0500 - 0615 pm,Miihlbach P,0414A (MAIN),14-JAN-13,27,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5496,MATH,011,ARITHMETIC,3,M,0600 - 0845 pm,Andrews K,0414A (MAIN),14-JAN-13,26,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5497,MATH,021,ELEMENTARY ALGEBRA,4,T R,0200 - 0340 pm,Styrt M,0414B (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5498,MATH,021,ELEMENTARY ALGEBRA,4,M T W R,0930 - 1020 am,Edwards H,0414B (MAIN),14-JAN-13,23,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5499,MATH,021,ELEMENTARY ALGEBRA,4,M W,1230 - 0210 pm,Cunningham C,0414B (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5500,MATH,021,ELEMENTARY ALGEBRA,4,M W,0300 - 0440 pm,Mutz M,0414A (MAIN),14-JAN-13,23,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5501,MATH,021,ELEMENTARY ALGEBRA,4,M W,0500 - 0640 pm,James M,0414B (MAIN),14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5503,MATH,100,INTERMEDIATE ALGEBRA,4,,*,Freshour II S,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5507,MATH,100,INTERMEDIATE ALGEBRA,4,T R,0355 - 0600 pm,Morgan A,1322 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5509,MATH,100,INTERMEDIATE ALGEBRA,4,M T W R,0930 - 1035 am,Freshour II S,1318 (MAIN),14-JAN-13,15,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5511,MATH,100,INTERMEDIATE ALGEBRA,4,M T W R,0200 - 0305 pm,Edwards H,1318 (MAIN),14-JAN-13,21,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5512,MATH,100,INTERMEDIATE ALGEBRA,4,T R,1230 - 0235 pm,Morgan A,1322 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5518,MATH,107,SHOP MATH 1,3,T R,0430 - 0545 pm,Bargeloh F,1318 (MAIN),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5521,MATH,108,SHOP MATH 2,3,T R,0600 - 0715 pm,Bargeloh F,1318 (MAIN),14-JAN-13,29,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5829,MATH,108,SHOP MATH 2,3,F,0900 - 1145 am,Williams D,1314 (MAIN),14-JAN-13,26,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5547,MATH,111,TECHNICAL MATH,4,T R,0200 - 0340 pm,Rabatin C,C225 (CAPC),14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5554,MATH,112,TECHNICAL MATH 2,4,M W,0200 - 0340 pm,Newhart A,1322 (MAIN),14-JAN-13,25,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5633,MATH,112,TECHNICAL MATH 2,4,,*,Rabatin C,,14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5556,MATH,121,INTRO TO MATHEMATICS,3,W,0700 - 0945 pm,Williams D,1314 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5559,MATH,121,INTRO TO MATHEMATICS,3,T R,1230 - 0145 pm,Cunningham C,1314 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5561,MATH,126,COLLEGE ALGEBRA,3,M T W R,0800 - 0850 am,Newhart A,1322 (MAIN),14-JAN-13,24,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5563,MATH,126,COLLEGE ALGEBRA,3,,*,Cunningham C,,14-JAN-13,-5,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5566,MATH,126,COLLEGE ALGEBRA,3,M T W R,1230 - 0120 pm,Styrt M,1326 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5567,MATH,126,COLLEGE ALGEBRA,3,M T W R,0930 - 1020 am,Newhart A,1322 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5568,MATH,126,COLLEGE ALGEBRA,3,T R,0500 - 0640 pm,Miller P,1314 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5569,MATH,128,COLLEGE TRIGONOMETRY,3,T R,1230 - 0145 pm,Freshour II S,1318 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5570,MATH,128,COLLEGE TRIGONOMETRY,3,M W,0400 - 0515 pm,Styrt M,1314 (MAIN),14-JAN-13,30,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5574,MATH,150,INTRODUCTION TO CALCULUS,3,M W,0400 - 0515 pm,Edwards H,1318 (MAIN),14-JAN-13,21,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5577,MATH,156,CALCULUS 2,4,M T W R,0800 - 0905 am,Cunningham C,1314 (MAIN),14-JAN-13,30,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5581,MATH,211,STATISTICS,3,,*,Styrt M,,14-JAN-13,-5,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5582,MATH,211,STATISTICS,3,R,1230 - 0120 pm,Newhart A,0414D (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5583,MATH,211,STATISTICS,3,M W,0500 - 0615 pm,Freshour II S,1322 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5584,MATH,301,INSTRUC STRATEGIES IN MATH,3,M,0400 - 0645 pm,Smithberger A,1329 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5585,MATH,301,INSTRUC STRATEGIES IN MATH,3,M,0700 - 0945 pm,Smithberger A,1329 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5586,MATH,303,DIAGNOSTIC & PRESCRIPTIVE MATH,2,W,0500 - 0640 pm,Halbert C,1325 (MAIN),14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5587,MATH,315,INTRO TO MODERN ALGEBRA,3,T R,0400 - 0515 pm,Cunningham C,1329 (MAIN),14-JAN-13,28,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5784,MTEC,103,INTRO TO MAINTENANCE TECH,3,W,0830 - 1130 am,Sterrett M,001 (ATC),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
,False,5766,MTEC,103,INTRO TO MAINTENANCE TECH,3,M T W R F,0800 - 0929 am,Richards R,C121 (CAPC),22-JAN-13,13,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5785,MTEC,280,CAPSTONE COURSE,1,M,1230 - 0129 pm,Sterrett M,001 (ATC),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Alt,False,5836,MDS,492,SENIOR PROJECT,3,,TBA,Young III H,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5114,MUSI,122,MUSIC THEORY 2,4,T R,0900 - 1045 am,Young III H,2201 (MAIN),14-JAN-13,7,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Stu,False,5139,MUSI,161,CLASS PIANO 1,1,W,0100 - 0155 pm,Smith J,2201 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5118,MUSI,170,MUSIC APPRECIATION,3,T R,1100 - 1215 pm,Young III H,2201 (MAIN),14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5119,MUSI,170,MUSIC APPRECIATION,3,W,0400 - 0645 pm,Young III H,2201 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ind,False,5120,MUSI,171,APPLIED MUSIC-PIANO,1,,TBA,Smith J,2201 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ind,False,5121,MUSI,172,APPLIED MUSIC-VOICE,1,,TBA,Lindsey C,2201 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ind,False,5122,MUSI,173,APPLIED MUSIC-GUITAR,1,,TBA,Coddington R,2201 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ind,False,5123,MUSI,176,APPLIED MUSIC-FLUTE,1,,TBA,Staff S,2201 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Stu,False,5124,MUSI,191,COLLEGE CHORALE,1,M W,1100 - 1215 pm,Young III H,2201 (MAIN),14-JAN-13,7,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5275,CNA,101,CERTIFIED NURSING ASSISTANT,7,F,0800 - 0215 pm,Barker D,2539 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5277,CNA,101L,CNA LAB,0,T,0630 - 0300 pm,Barker D,HOSPI (OFFCAM),25-FEB-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5278,CNA,101L,CNA LAB,0,R,0630 - 0300 pm,Barker D,HOSPI (OFFCAM),25-FEB-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5276,CNA,101P,CNA COLLEGE LAB,0,T,0800 - 1055 am,Barker D,2209 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5264,NURS,101,ORIENTATION TO HEALTH CAREERS,3,T R,1100 - 1215 pm,Watkins C,2317 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5231,NURS,111,MEDICAL-SURGICAL NURSING 1,9,T R,0800 - 1055 am,Duckworth R,2326 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5232,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Duckworth R,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5233,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Robinson C,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5234,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Sprout K,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5235,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Watkins C,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5236,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Brumfield C,HOSPI (OFFCAM),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5237,NURS,111L,MED SURG NURSING LAB 1,0,W,0730 - 0330 pm,Cowan T,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5238,NURS,111P,NURSING 111 COLLEGE LAB,0,M,0900 - 0950 am,Sprout K,2536 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5239,NURS,111P,NURSING 111 COLLEGE LAB,0,M,1000 - 1050 am,Sprout K,2536 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5240,NURS,111P,NURSING 111 COLLEGE LAB,0,M,1230 - 0120 pm,Sprout K,2536 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5241,NURS,111P,NURSING 111 COLLEGE LAB,0,M,0130 - 0220 pm,Sprout K,2536 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5242,NURS,112,MEDICAL SURGICAL NURSING 2,9,F,0830 - 1130 am,Heller J,2326 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5243,NURS,112L,MED SUG NURSING LAB 2,0,T,TBA,Heller J,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5244,NURS,112L,MED SUG NURSING LAB 2,0,T,TBA,Hawley T,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5245,NURS,112L,MED SUG NURSING LAB 2,0,T,TBA,Stout S,HOSPI (OFFCAM),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5246,NURS,112L,MED SUG NURSING LAB 2,0,T,TBA,Cottrell K,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5247,NURS,112L,MED SUG NURSING LAB 2,0,T,TBA,Straight L,HOSPI (OFFCAM),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Off-Campus Site
Lab,False,5248,NURS,112P,NURSING LAB COLLEG PRACTICE,0,R,1000 - 1050 am,Hawley T,2536 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5249,NURS,112P,NURSING LAB COLLEG PRACTICE,0,R,1100 - 1150 am,Hawley T,2536 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5250,NURS,112P,NURSING LAB COLLEG PRACTICE,0,R,0130 - 0220 pm,Hawley T,2536 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
